market,order_city,order_country,order_region,order_state,geography_ID,warehouse_ID
"Europe","Modica","Italia","Southern Europe","Sicilia",3496,"WH_EU"
"Europe","Cuneo","Italia","Southern Europe","Piamonte",3553,"WH_EU"
"Europe","Teramo","Italia","Southern Europe","Abruzos",3585,"WH_EU"
"Europe","Cercola","Italia","Southern Europe","Campania",3587,"WH_EU"
"Europe","Casoria","Italia","Southern Europe","Campania",3591,"WH_EU"
"Europe","Bitonto","Italia","Southern Europe","Apulia",3664,"WH_EU"
"Europe","San Severo","Italia","Southern Europe","Apulia",3665,"WH_EU"
"Europe","Battipaglia","Italia","Southern Europe","Campania",3666,"WH_EU"
"Europe","Andria","Italia","Southern Europe","Apulia",3667,"WH_EU"
"Europe","Asti","Italia","Southern Europe","Piamonte",3759,"WH_EU"
"Europe","Gateshead","Reino Unido","Northern Europe","Inglaterra",43,"WH_EU"
"Europe","Eastbourne","Reino Unido","Northern Europe","Inglaterra",44,"WH_EU"
"Europe","Portsmouth","Reino Unido","Northern Europe","Inglaterra",46,"WH_EU"
"Europe","London","Reino Unido","Northern Europe","Inglaterra",108,"WH_EU"
"Europe","Bradford","Reino Unido","Northern Europe","Inglaterra",110,"WH_EU"
"Europe","Oldham","Reino Unido","Northern Europe","Inglaterra",112,"WH_EU"
"Europe","Hartlepool","Reino Unido","Northern Europe","Inglaterra",118,"WH_EU"
"Europe","Manchester","Reino Unido","Northern Europe","Inglaterra",124,"WH_EU"
"Europe","Letchworth","Reino Unido","Northern Europe","Inglaterra",127,"WH_EU"
"Europe","Aylesbury","Reino Unido","Northern Europe","Inglaterra",132,"WH_EU"
"Europe","Birmingham","Reino Unido","Northern Europe","Inglaterra",134,"WH_EU"
"Europe","Wolverhampton","Reino Unido","Northern Europe","Inglaterra",239,"WH_EU"
"Europe","Tamworth","Reino Unido","Northern Europe","Inglaterra",316,"WH_EU"
"Europe","Halifax","Reino Unido","Northern Europe","Inglaterra",328,"WH_EU"
"Europe","Hastings","Reino Unido","Northern Europe","Inglaterra",339,"WH_EU"
"Europe","Sheffield","Reino Unido","Northern Europe","Inglaterra",340,"WH_EU"
"Europe","Lowestoft","Reino Unido","Northern Europe","Inglaterra",341,"WH_EU"
"Europe","Exeter","Reino Unido","Northern Europe","Inglaterra",346,"WH_EU"
"Europe","Redditch","Reino Unido","Northern Europe","Inglaterra",358,"WH_EU"
"Europe","Leeds","Reino Unido","Northern Europe","Inglaterra",359,"WH_EU"
"Europe","Plymouth","Reino Unido","Northern Europe","Inglaterra",360,"WH_EU"
"Europe","West Bromwich","Reino Unido","Northern Europe","Inglaterra",367,"WH_EU"
"Europe","Basingstoke","Reino Unido","Northern Europe","Inglaterra",369,"WH_EU"
"Europe","Littlehampton","Reino Unido","Northern Europe","Inglaterra",370,"WH_EU"
"Europe","Sunderland","Reino Unido","Northern Europe","Inglaterra",376,"WH_EU"
"Europe","Southend-on-Sea","Reino Unido","Northern Europe","Inglaterra",444,"WH_EU"
"Europe","Widnes","Reino Unido","Northern Europe","Inglaterra",445,"WH_EU"
"Europe","Gloucester","Reino Unido","Northern Europe","Inglaterra",449,"WH_EU"
"Europe","Harrow","Reino Unido","Northern Europe","Inglaterra",458,"WH_EU"
"Europe","Doncaster","Reino Unido","Northern Europe","Inglaterra",463,"WH_EU"
"Europe","Cambridge","Reino Unido","Northern Europe","Inglaterra",469,"WH_EU"
"Europe","Luton","Reino Unido","Northern Europe","Inglaterra",472,"WH_EU"
"Europe","Rotherham","Reino Unido","Northern Europe","Inglaterra",482,"WH_EU"
"Europe","Waterlooville","Reino Unido","Northern Europe","Inglaterra",520,"WH_EU"
"Europe","Leicester","Reino Unido","Northern Europe","Inglaterra",525,"WH_EU"
"Europe","Peterborough","Reino Unido","Northern Europe","Inglaterra",550,"WH_EU"
"Europe","Crewe","Reino Unido","Northern Europe","Inglaterra",557,"WH_EU"
"Europe","Bognor Regis","Reino Unido","Northern Europe","Inglaterra",559,"WH_EU"
"Europe","Swindon","Reino Unido","Northern Europe","Inglaterra",662,"WH_EU"
"Europe","Darton","Reino Unido","Northern Europe","Inglaterra",671,"WH_EU"
"Europe","Northampton","Reino Unido","Northern Europe","Inglaterra",672,"WH_EU"
"Europe","Preston","Reino Unido","Northern Europe","Inglaterra",682,"WH_EU"
"Europe","Colchester","Reino Unido","Northern Europe","Inglaterra",687,"WH_EU"
"Europe","Lincoln","Reino Unido","Northern Europe","Inglaterra",695,"WH_EU"
"Europe","Stoke-on-Trent","Reino Unido","Northern Europe","Inglaterra",702,"WH_EU"
"Europe","Wigan","Reino Unido","Northern Europe","Inglaterra",709,"WH_EU"
"Europe","Garforth","Reino Unido","Northern Europe","Inglaterra",726,"WH_EU"
"Europe","Maidstone","Reino Unido","Northern Europe","Inglaterra",755,"WH_EU"
"Europe","Bolton","Reino Unido","Northern Europe","Inglaterra",772,"WH_EU"
"Europe","Great Yarmouth","Reino Unido","Northern Europe","Inglaterra",774,"WH_EU"
"Europe","Stockton-on-Tees","Reino Unido","Northern Europe","Inglaterra",801,"WH_EU"
"Europe","Carlisle","Reino Unido","Northern Europe","Inglaterra",818,"WH_EU"
"Europe","Rugby","Reino Unido","Northern Europe","Inglaterra",820,"WH_EU"
"Europe","Derby","Reino Unido","Northern Europe","Inglaterra",822,"WH_EU"
"Europe","Bebington","Reino Unido","Northern Europe","Inglaterra",827,"WH_EU"
"Europe","Loughborough","Reino Unido","Northern Europe","Inglaterra",831,"WH_EU"
"Europe","Cheltenham","Reino Unido","Northern Europe","Inglaterra",836,"WH_EU"
"Europe","Bournemouth","Reino Unido","Northern Europe","Inglaterra",916,"WH_EU"
"Europe","Solihull","Reino Unido","Northern Europe","Inglaterra",921,"WH_EU"
"Europe","Huddersfield","Reino Unido","Northern Europe","Inglaterra",943,"WH_EU"
"Europe","Basildon","Reino Unido","Northern Europe","Inglaterra",975,"WH_EU"
"Europe","Mansfield","Reino Unido","Northern Europe","Inglaterra",1080,"WH_EU"
"Europe","Poole","Reino Unido","Northern Europe","Inglaterra",1085,"WH_EU"
"Europe","Blackpool","Reino Unido","Northern Europe","Inglaterra",1224,"WH_EU"
"Europe","Farnborough","Reino Unido","Northern Europe","Inglaterra",1368,"WH_EU"
"Europe","Walsall","Reino Unido","Northern Europe","Inglaterra",1430,"WH_EU"
"Europe","Crawley","Reino Unido","Northern Europe","Inglaterra",1542,"WH_EU"
"Europe","Kingswood","Reino Unido","Northern Europe","Inglaterra",1641,"WH_EU"
"Europe","Watford","Reino Unido","Northern Europe","Inglaterra",1651,"WH_EU"
"Europe","Wallasey","Reino Unido","Northern Europe","Inglaterra",1728,"WH_EU"
"Europe","Maidenhead","Reino Unido","Northern Europe","Inglaterra",1857,"WH_EU"
"Europe","Nottingham","Reino Unido","Northern Europe","Inglaterra",1860,"WH_EU"
"Europe","Fareham","Reino Unido","Northern Europe","Inglaterra",1861,"WH_EU"
"Europe","Runcorn","Reino Unido","Northern Europe","Inglaterra",1862,"WH_EU"
"Europe","Blackburn","Reino Unido","Northern Europe","Inglaterra",1866,"WH_EU"
"Europe","Burnley","Reino Unido","Northern Europe","Inglaterra",1874,"WH_EU"
"Europe","Bedford","Reino Unido","Northern Europe","Inglaterra",1967,"WH_EU"
"Europe","Barnsley","Reino Unido","Northern Europe","Inglaterra",1975,"WH_EU"
"Europe","Dudley","Reino Unido","Northern Europe","Inglaterra",1976,"WH_EU"
"Europe","Chesterfield","Reino Unido","Northern Europe","Inglaterra",1993,"WH_EU"
"Europe","Bideford","Reino Unido","Northern Europe","Inglaterra",2080,"WH_EU"
"Europe","Slough","Reino Unido","Northern Europe","Inglaterra",2095,"WH_EU"
"Europe","Reading","Reino Unido","Northern Europe","Inglaterra",2096,"WH_EU"
"Europe","Norwich","Reino Unido","Northern Europe","Inglaterra",2123,"WH_EU"
"Europe","Worthing","Reino Unido","Northern Europe","Inglaterra",2164,"WH_EU"
"Europe","York","Reino Unido","Northern Europe","Inglaterra",2165,"WH_EU"
"Europe","Oxford","Reino Unido","Northern Europe","Inglaterra",2167,"WH_EU"
"Europe","Chester","Reino Unido","Northern Europe","Inglaterra",2183,"WH_EU"
"Europe","Washington","Reino Unido","Northern Europe","Inglaterra",2185,"WH_EU"
"Europe","Bath","Reino Unido","Northern Europe","Inglaterra",2186,"WH_EU"
"Europe","Morley","Reino Unido","Northern Europe","Inglaterra",2220,"WH_EU"
"Europe","Coventry","Reino Unido","Northern Europe","Inglaterra",2224,"WH_EU"
"Europe","Newcastle upon Tyne","Reino Unido","Northern Europe","Inglaterra",2230,"WH_EU"
"Europe","Liverpool","Reino Unido","Northern Europe","Inglaterra",2246,"WH_EU"
"Europe","Hinckley","Reino Unido","Northern Europe","Inglaterra",2252,"WH_EU"
"Europe","Kettering","Reino Unido","Northern Europe","Inglaterra",2254,"WH_EU"
"Europe","Bristol","Reino Unido","Northern Europe","Inglaterra",2265,"WH_EU"
"Europe","Worcester","Reino Unido","Northern Europe","Inglaterra",2268,"WH_EU"
"Europe","Torquay","Reino Unido","Northern Europe","Inglaterra",2307,"WH_EU"
"Europe","Huyton","Reino Unido","Northern Europe","Inglaterra",2333,"WH_EU"
"Europe","Hove","Reino Unido","Northern Europe","Inglaterra",2340,"WH_EU"
"Europe","Wakefield","Reino Unido","Northern Europe","Inglaterra",2345,"WH_EU"
"Europe","Hemel Hempstead","Reino Unido","Northern Europe","Inglaterra",2353,"WH_EU"
"Europe","Rochdale","Reino Unido","Northern Europe","Inglaterra",2355,"WH_EU"
"Europe","Chelmsford","Reino Unido","Northern Europe","Inglaterra",2371,"WH_EU"
"Europe","Gillingham","Reino Unido","Northern Europe","Inglaterra",2372,"WH_EU"
"Europe","Sale","Reino Unido","Northern Europe","Inglaterra",2375,"WH_EU"
"Europe","Birkenhead","Reino Unido","Northern Europe","Inglaterra",2393,"WH_EU"
"Europe","Middlesbrough","Reino Unido","Northern Europe","Inglaterra",2400,"WH_EU"
"Europe","Harrogate","Reino Unido","Northern Europe","Inglaterra",2430,"WH_EU"
"Europe","Hereford","Reino Unido","Northern Europe","Inglaterra",2471,"WH_EU"
"Europe","Taunton","Reino Unido","Northern Europe","Inglaterra",2475,"WH_EU"
"Europe","Warrington","Reino Unido","Northern Europe","Inglaterra",2493,"WH_EU"
"Europe","Weston-super-Mare","Reino Unido","Northern Europe","Inglaterra",2508,"WH_EU"
"Europe","Ashford","Reino Unido","Northern Europe","Inglaterra",2537,"WH_EU"
"Europe","Cheshunt","Reino Unido","Northern Europe","Inglaterra",2579,"WH_EU"
"Europe","Gravesend","Reino Unido","Northern Europe","Inglaterra",2593,"WH_EU"
"Europe","Gosport","Reino Unido","Northern Europe","Inglaterra",2603,"WH_EU"
"Europe","Shrewsbury","Reino Unido","Northern Europe","Inglaterra",2658,"WH_EU"
"Europe","Dronfield","Reino Unido","Northern Europe","Inglaterra",2773,"WH_EU"
"Europe","Dewsbury","Reino Unido","Northern Europe","Inglaterra",2777,"WH_EU"
"Europe","Northwich","Reino Unido","Northern Europe","Inglaterra",2866,"WH_EU"
"Europe","Brighton","Reino Unido","Northern Europe","Inglaterra",2882,"WH_EU"
"Europe","Ipswich","Reino Unido","Northern Europe","Inglaterra",2886,"WH_EU"
"Europe","Margate","Reino Unido","Northern Europe","Inglaterra",2907,"WH_EU"
"Europe","Darlington","Reino Unido","Northern Europe","Inglaterra",2993,"WH_EU"
"Europe","Southampton","Reino Unido","Northern Europe","Inglaterra",3004,"WH_EU"
"Europe","High Wycombe","Reino Unido","Northern Europe","Inglaterra",3083,"WH_EU"
"Europe","Halesowen","Reino Unido","Northern Europe","Inglaterra",3085,"WH_EU"
"Europe","Southport","Reino Unido","Northern Europe","Inglaterra",3098,"WH_EU"
"Europe","Woking","Reino Unido","Northern Europe","Inglaterra",3131,"WH_EU"
"Europe","Stockport","Reino Unido","Northern Europe","Inglaterra",3134,"WH_EU"
"Europe","Chapel Allerton","Reino Unido","Northern Europe","Inglaterra",3174,"WH_EU"
"Europe","Bury","Reino Unido","Northern Europe","Inglaterra",3185,"WH_EU"
"Europe","Kidderminster","Reino Unido","Northern Europe","Inglaterra",3189,"WH_EU"
"Europe","Clacton-on-Sea","Reino Unido","Northern Europe","Inglaterra",3327,"WH_EU"
"Europe","Chatham","Reino Unido","Northern Europe","Inglaterra",3336,"WH_EU"
"Europe","South Shields","Reino Unido","Northern Europe","Inglaterra",3371,"WH_EU"
"Europe","Stourbridge","Reino Unido","Northern Europe","Inglaterra",3376,"WH_EU"
"Europe","Ferndown","Reino Unido","Northern Europe","Inglaterra",3400,"WH_EU"
"Europe","Stevenage","Reino Unido","Northern Europe","Inglaterra",3406,"WH_EU"
"Europe","Rottingdean","Reino Unido","Northern Europe","Inglaterra",3425,"WH_EU"
"Europe","Harlow","Reino Unido","Northern Europe","Inglaterra",3433,"WH_EU"
"Europe","Dunstable","Reino Unido","Northern Europe","Inglaterra",3435,"WH_EU"
"Europe","Guildford","Reino Unido","Northern Europe","Inglaterra",3482,"WH_EU"
"Europe","Nuneaton","Reino Unido","Northern Europe","Inglaterra",3489,"WH_EU"
"Europe","Dartford","Reino Unido","Northern Europe","Inglaterra",3583,"WH_EU"
"Europe","Bracknell","Reino Unido","Northern Europe","Inglaterra",3589,"WH_EU"
"Europe","Stafford","Reino Unido","Northern Europe","Inglaterra",3624,"WH_EU"
"Europe","Groningen","Países Bajos","Western Europe","Groningen",42,"WH_EU"
"Europe","Amsterdam","Países Bajos","Western Europe","Holanda Septentrional",135,"WH_EU"
"Europe","Viena","Austria","Western Europe","Viena",136,"WH_EU"
"Europe","The Hague","Países Bajos","Western Europe","Holanda Meridional",327,"WH_EU"
"Europe","Arnhem","Países Bajos","Western Europe","Güeldres",332,"WH_EU"
"Europe","Dordrecht","Países Bajos","Western Europe","Holanda Meridional",348,"WH_EU"
"Europe","Alphen aan den Rijn","Países Bajos","Western Europe","Holanda Meridional",350,"WH_EU"
"Europe","Seraing","Bélgica","Western Europe","Lieja",373,"WH_EU"
"Europe","Utrecht","Países Bajos","Western Europe","Utrecht",447,"WH_EU"
"Europe","Genk","Bélgica","Western Europe","Limburgo",448,"WH_EU"
"Europe","Charleroi","Bélgica","Western Europe","Henao",465,"WH_EU"
"Europe","Amberes","Bélgica","Western Europe","Amberes",534,"WH_EU"
"Europe","Nieuwegein","Países Bajos","Western Europe","Utrecht",670,"WH_EU"
"Europe","Hasselt","Bélgica","Western Europe","Limburgo",689,"WH_EU"
"Europe","Berne","Suiza","Western Europe","Berna",712,"WH_EU"
"Europe","Doetinchem","Países Bajos","Western Europe","Güeldres",722,"WH_EU"
"Europe","Emmen","Países Bajos","Western Europe","Drenthe",744,"WH_EU"
"Europe","Salzburgo","Austria","Western Europe","Salzburgo",756,"WH_EU"
"Europe","Zeist","Países Bajos","Western Europe","Utrecht",780,"WH_EU"
"Europe","Mechelen","Bélgica","Western Europe","Amberes",782,"WH_EU"
"Europe","Oosterhout","Países Bajos","Western Europe","Brabante Septentrional",796,"WH_EU"
"Europe","Veenendaal","Países Bajos","Western Europe","Utrecht",804,"WH_EU"
"Europe","Ginebra","Suiza","Western Europe","Ginebra",824,"WH_EU"
"Europe","Ghent","Bélgica","Western Europe","Flanders Oriental",919,"WH_EU"
"Europe","Almelo","Países Bajos","Western Europe","Overijssel",926,"WH_EU"
"Europe","Rotterdam","Países Bajos","Western Europe","Holanda Meridional",929,"WH_EU"
"Europe","Apeldoorn","Países Bajos","Western Europe","Güeldres",938,"WH_EU"
"Europe","Leeuwarden","Países Bajos","Western Europe","Frisia",946,"WH_EU"
"Europe","San Galo","Suiza","Western Europe","San Galo",959,"WH_EU"
"Europe","Zurich","Suiza","Western Europe","Zúrich",965,"WH_EU"
"Europe","Winterthur","Suiza","Western Europe","Zúrich",977,"WH_EU"
"Europe","Tilburg","Países Bajos","Western Europe","Brabante Septentrional",1159,"WH_EU"
"Europe","Schiedam","Países Bajos","Western Europe","Holanda Meridional",1165,"WH_EU"
"Europe","Heerlen","Países Bajos","Western Europe","Limburgo",1225,"WH_EU"
"Europe","Villach","Austria","Western Europe","Carintia",1545,"WH_EU"
"Europe","Linz","Austria","Western Europe","Alta Austria",1632,"WH_EU"
"Europe","Zwolle","Países Bajos","Western Europe","Overijssel",1665,"WH_EU"
"Europe","Haarlem","Países Bajos","Western Europe","Holanda Septentrional",1754,"WH_EU"
"Europe","Zaanstad","Países Bajos","Western Europe","Holanda Septentrional",1833,"WH_EU"
"Europe","Leuven","Bélgica","Western Europe","Brabante Flamenco",1873,"WH_EU"
"Europe","Graz","Austria","Western Europe","Stiria",1876,"WH_EU"
"Europe","Bruselas","Bélgica","Western Europe","Bruselas",1877,"WH_EU"
"Europe","Eindhoven","Países Bajos","Western Europe","Brabante Septentrional",1879,"WH_EU"
"Europe","Spijkenisse","Países Bajos","Western Europe","Holanda Meridional",1966,"WH_EU"
"Europe","Roeselare","Bélgica","Western Europe","Flanders Occidental",1973,"WH_EU"
"Europe","Klagenfurt","Austria","Western Europe","Carintia",1986,"WH_EU"
"Europe","Bruges","Bélgica","Western Europe","Flanders Occidental",1997,"WH_EU"
"Europe","Wels","Austria","Western Europe","Alta Austria",2116,"WH_EU"
"Europe","Delft","Países Bajos","Western Europe","Holanda Meridional",2181,"WH_EU"
"Europe","Luxemburgo","Luxemburgo","Western Europe","Luxemburgo",2229,"WH_EU"
"Europe","Venlo","Países Bajos","Western Europe","Limburgo",2259,"WH_EU"
"Europe","Basel","Suiza","Western Europe","Basilea-Ciudad",2300,"WH_EU"
"Europe","Roermond","Países Bajos","Western Europe","Limburgo",2302,"WH_EU"
"Europe","Alkmaar","Países Bajos","Western Europe","Holanda Septentrional",2306,"WH_EU"
"Europe","Hilversum","Países Bajos","Western Europe","Holanda Septentrional",2312,"WH_EU"
"Europe","Deventer","Países Bajos","Western Europe","Overijssel",2321,"WH_EU"
"Europe","Lausanne","Suiza","Western Europe","Vaud",2334,"WH_EU"
"Europe","Namur","Bélgica","Western Europe","Namur",2341,"WH_EU"
"Europe","Innsbruck","Austria","Western Europe","Tirol",2344,"WH_EU"
"Europe","Assen","Países Bajos","Western Europe","Drenthe",2347,"WH_EU"
"Europe","Aalst","Bélgica","Western Europe","Flanders Oriental",2362,"WH_EU"
"Europe","Sittard","Países Bajos","Western Europe","Limburgo",2365,"WH_EU"
"Europe","Velsen","Países Bajos","Western Europe","Holanda Septentrional",2373,"WH_EU"
"Europe","Capelle aan den IJssel","Países Bajos","Western Europe","Holanda Meridional",2481,"WH_EU"
"Europe","Purmerend","Países Bajos","Western Europe","Holanda Septentrional",2531,"WH_EU"
"Europe","Vlaardingen","Países Bajos","Western Europe","Holanda Meridional",2552,"WH_EU"
"Europe","Breda","Países Bajos","Western Europe","Brabante Septentrional",2812,"WH_EU"
"Europe","Lucerna","Suiza","Western Europe","Lucerna",2819,"WH_EU"
"Europe","Verviers","Bélgica","Western Europe","Lieja",2846,"WH_EU"
"Europe","Hamme","Bélgica","Western Europe","Flanders Oriental",3011,"WH_EU"
"Europe","Helmond","Países Bajos","Western Europe","Brabante Septentrional",3042,"WH_EU"
"Europe","Tournai","Bélgica","Western Europe","Henao",3047,"WH_EU"
"Europe","Maastricht","Países Bajos","Western Europe","Limburgo",3097,"WH_EU"
"Europe","Den Helder","Países Bajos","Western Europe","Holanda Septentrional",3120,"WH_EU"
"Europe","Enschede","Países Bajos","Western Europe","Overijssel",3121,"WH_EU"
"Europe","Barneveld","Países Bajos","Western Europe","Güeldres",3132,"WH_EU"
"Europe","Amstelveen","Países Bajos","Western Europe","Holanda Septentrional",3145,"WH_EU"
"Europe","Bergen op Zoom","Países Bajos","Western Europe","Brabante Septentrional",3187,"WH_EU"
"Europe","Leoben","Austria","Western Europe","Stiria",3258,"WH_EU"
"Europe","Terneuzen","Países Bajos","Western Europe","Zelanda",3323,"WH_EU"
"Europe","Amersfoort","Países Bajos","Western Europe","Utrecht",3411,"WH_EU"
"Europe","Roosendaal","Países Bajos","Western Europe","Brabante Septentrional",3412,"WH_EU"
"Europe","Nijmegen","Países Bajos","Western Europe","Güeldres",3415,"WH_EU"
"Europe","Oss","Países Bajos","Western Europe","Brabante Septentrional",3417,"WH_EU"
"Europe","Uithoorn","Países Bajos","Western Europe","Holanda Septentrional",3423,"WH_EU"
"Europe","Kortrijk","Bélgica","Western Europe","Flanders Occidental",3625,"WH_EU"
"Europe","Hardenberg","Países Bajos","Western Europe","Overijssel",3626,"WH_EU"
"Europe","Leiden","Países Bajos","Western Europe","Holanda Meridional",3673,"WH_EU"
"Europe","Mouscron","Bélgica","Western Europe","Henao",3687,"WH_EU"
"Europe","Hengelo","Países Bajos","Western Europe","Overijssel",3728,"WH_EU"
"Europe","Peer","Bélgica","Western Europe","Limburgo",3755,"WH_EU"
"Europe","Dortmund","Alemania","Western Europe","Renania del Norte-Westfalia",39,"WH_EU"
"Europe","Gelsenkirchen","Alemania","Western Europe","Renania del Norte-Westfalia",47,"WH_EU"
"Europe","Nuremberg","Alemania","Western Europe","Bavaria",102,"WH_EU"
"Europe","Halle","Alemania","Western Europe","Sajonia-Anhalt",104,"WH_EU"
"Europe","Bremerhaven","Alemania","Western Europe","Bremen",105,"WH_EU"
"Europe","Bielefeld","Alemania","Western Europe","Renania del Norte-Westfalia",107,"WH_EU"
"Europe","Duisburg","Alemania","Western Europe","Renania del Norte-Westfalia",109,"WH_EU"
"Europe","Hanover","Alemania","Western Europe","Baja Sajonia",123,"WH_EU"
"Europe","Wilhelmshaven","Alemania","Western Europe","Baja Sajonia",126,"WH_EU"
"Europe","Langenhagen","Alemania","Western Europe","Baja Sajonia",133,"WH_EU"
"Europe","Viersen","Alemania","Western Europe","Renania del Norte-Westfalia",231,"WH_EU"
"Europe","Wiesbaden","Alemania","Western Europe","Hesse",311,"WH_EU"
"Europe","Munich","Alemania","Western Europe","Bavaria",312,"WH_EU"
"Europe","Hamburgo","Alemania","Western Europe","Hamburgo",326,"WH_EU"
"Europe","Ratingen","Alemania","Western Europe","Renania del Norte-Westfalia",329,"WH_EU"
"Europe","Remscheid","Alemania","Western Europe","Renania del Norte-Westfalia",344,"WH_EU"
"Europe","Reutlingen","Alemania","Western Europe","Baden-Wurtemberg",356,"WH_EU"
"Europe","Kiel","Alemania","Western Europe","Schleswig-Holstein",375,"WH_EU"
"Europe","Augsburg","Alemania","Western Europe","Bavaria",377,"WH_EU"
"Europe","Castrop-Rauxel","Alemania","Western Europe","Renania del Norte-Westfalia",379,"WH_EU"
"Europe","Cologne","Alemania","Western Europe","Renania del Norte-Westfalia",442,"WH_EU"
"Europe","Berlín","Alemania","Western Europe","Berlín",455,"WH_EU"
"Europe","Erftstadt","Alemania","Western Europe","Renania del Norte-Westfalia",457,"WH_EU"
"Europe","Ulm","Alemania","Western Europe","Baden-Wurtemberg",468,"WH_EU"
"Europe","Siegen","Alemania","Western Europe","Renania del Norte-Westfalia",470,"WH_EU"
"Europe","Gronau","Alemania","Western Europe","Renania del Norte-Westfalia",480,"WH_EU"
"Europe","Frankfurt","Alemania","Western Europe","Hesse",481,"WH_EU"
"Europe","Arnsberg","Alemania","Western Europe","Renania del Norte-Westfalia",517,"WH_EU"
"Europe","Leipzig","Alemania","Western Europe","Sajonia",521,"WH_EU"
"Europe","Bochum","Alemania","Western Europe","Renania del Norte-Westfalia",531,"WH_EU"
"Europe","Magdeburg","Alemania","Western Europe","Sajonia-Anhalt",533,"WH_EU"
"Europe","Brandenburgo","Alemania","Western Europe","Brandenburgo",537,"WH_EU"
"Europe","Wetzlar","Alemania","Western Europe","Hesse",538,"WH_EU"
"Europe","Lohne","Alemania","Western Europe","Baja Sajonia",544,"WH_EU"
"Europe","Stuttgart","Alemania","Western Europe","Baden-Wurtemberg",549,"WH_EU"
"Europe","Halle","Alemania","Western Europe","Renania del Norte-Westfalia",673,"WH_EU"
"Europe","Trier","Alemania","Western Europe","Renania-Palatinado",678,"WH_EU"
"Europe","Velbert","Alemania","Western Europe","Renania del Norte-Westfalia",680,"WH_EU"
"Europe","Rostock","Alemania","Western Europe","Mecklemburgo-Pomerania Occidental",690,"WH_EU"
"Europe","Aschaffenburg","Alemania","Western Europe","Bavaria",696,"WH_EU"
"Europe","Bremen","Alemania","Western Europe","Bremen",697,"WH_EU"
"Europe","Heidelberg","Alemania","Western Europe","Baden-Wurtemberg",698,"WH_EU"
"Europe","Wuppertal","Alemania","Western Europe","Renania del Norte-Westfalia",700,"WH_EU"
"Europe","Zwickau","Alemania","Western Europe","Sajonia",705,"WH_EU"
"Europe","Offenbach","Alemania","Western Europe","Hesse",706,"WH_EU"
"Europe","Celle","Alemania","Western Europe","Baja Sajonia",714,"WH_EU"
"Europe","Ingolstadt","Alemania","Western Europe","Bavaria",727,"WH_EU"
"Europe","Erlangen","Alemania","Western Europe","Bavaria",733,"WH_EU"
"Europe","Wolfsburg","Alemania","Western Europe","Baja Sajonia",741,"WH_EU"
"Europe","Herten","Alemania","Western Europe","Renania del Norte-Westfalia",745,"WH_EU"
"Europe","Essen","Alemania","Western Europe","Renania del Norte-Westfalia",751,"WH_EU"
"Europe","Herford","Alemania","Western Europe","Renania del Norte-Westfalia",757,"WH_EU"
"Europe","Langenfeld","Alemania","Western Europe","Renania del Norte-Westfalia",759,"WH_EU"
"Europe","Dresden","Alemania","Western Europe","Sajonia",764,"WH_EU"
"Europe","Chemnitz","Alemania","Western Europe","Sajonia",779,"WH_EU"
"Europe","Friedrichshafen","Alemania","Western Europe","Baden-Wurtemberg",781,"WH_EU"
"Europe","Heilbronn","Alemania","Western Europe","Baden-Wurtemberg",797,"WH_EU"
"Europe","Recklinghausen","Alemania","Western Europe","Renania del Norte-Westfalia",800,"WH_EU"
"Europe","Garbsen","Alemania","Western Europe","Baja Sajonia",807,"WH_EU"
"Europe","Dormagen","Alemania","Western Europe","Renania del Norte-Westfalia",823,"WH_EU"
"Europe","Gera","Alemania","Western Europe","Turingia",825,"WH_EU"
"Europe","Bergheim","Alemania","Western Europe","Renania del Norte-Westfalia",928,"WH_EU"
"Europe","Mainz","Alemania","Western Europe","Renania-Palatinado",933,"WH_EU"
"Europe","Hamm","Alemania","Western Europe","Renania del Norte-Westfalia",944,"WH_EU"
"Europe","Freiburg","Alemania","Western Europe","Baden-Wurtemberg",954,"WH_EU"
"Europe","Bayreuth","Alemania","Western Europe","Bavaria",960,"WH_EU"
"Europe","Munster","Alemania","Western Europe","Baja Sajonia",972,"WH_EU"
"Europe","Ennigerloh","Alemania","Western Europe","Renania del Norte-Westfalia",1075,"WH_EU"
"Europe","Solingen","Alemania","Western Europe","Renania del Norte-Westfalia",1076,"WH_EU"
"Europe","Langen","Alemania","Western Europe","Baja Sajonia",1078,"WH_EU"
"Europe","Oldenburg","Alemania","Western Europe","Baja Sajonia",1082,"WH_EU"
"Europe","Naumburg","Alemania","Western Europe","Sajonia-Anhalt",1160,"WH_EU"
"Europe","Emden","Alemania","Western Europe","Baja Sajonia",1168,"WH_EU"
"Europe","Hildesheim","Alemania","Western Europe","Baja Sajonia",1220,"WH_EU"
"Europe","Erfurt","Alemania","Western Europe","Turingia",1229,"WH_EU"
"Europe","Herne","Alemania","Western Europe","Renania del Norte-Westfalia",1349,"WH_EU"
"Europe","Mannheim","Alemania","Western Europe","Baden-Wurtemberg",1389,"WH_EU"
"Europe","Oberhausen","Alemania","Western Europe","Renania del Norte-Westfalia",1540,"WH_EU"
"Europe","Menden","Alemania","Western Europe","Renania del Norte-Westfalia",1552,"WH_EU"
"Europe","Gladbeck","Alemania","Western Europe","Renania del Norte-Westfalia",1630,"WH_EU"
"Europe","Offenburg","Alemania","Western Europe","Baden-Wurtemberg",1643,"WH_EU"
"Europe","Aachen","Alemania","Western Europe","Renania del Norte-Westfalia",1658,"WH_EU"
