purchase_order_id,order_date_key,expected_receipt_date_key,actual_receipt_date_key,product_id,supplier_id,warehouse_id,ordered_quantity,received_quantity,unit_cost,purchase_order_value,received_value,delay_days,is_on_time,is_in_full,is_otif
PO0001706,20150528,20150609,20150609,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001707,20160416,20160428,20160428,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001708,20160511,20160523,20160523,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001709,20160613,20160625,20160627,893,SUP012,WH_AM,31,31,16.08,498.48,498.48,2,0,1,0
PO0001710,20160707,20160719,20160719,893,SUP012,WH_AM,29,29,16.08,466.32,466.32,0,1,1,1
PO0001711,20170122,20170203,20170203,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001712,20170210,20170222,20170222,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001713,20170310,20170322,20170322,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001714,20170413,20170425,20170425,893,SUP012,WH_AM,28,28,16.08,450.24,450.24,0,1,1,1
PO0001715,20151108,20151120,20151120,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001716,20151216,20151228,20160106,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,9,0,1,0
PO0001717,20151228,20160109,20160109,893,SUP012,WH_APAC,19,18,16.08,305.52,289.44,0,1,0,0
PO0001718,20160208,20160220,20160220,893,SUP012,WH_APAC,21,20,16.08,337.68,321.6,0,1,0,0
PO0001719,20160228,20160311,20160311,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001720,20160309,20160321,20160321,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001721,20160328,20160409,20160409,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001722,20160827,20160908,20160908,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001723,20160930,20161012,20161012,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001724,20161028,20161109,20161109,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001725,20161125,20161207,20161207,893,SUP012,WH_APAC,19,19,16.08,305.52,305.52,0,1,1,1
PO0001726,20150612,20150624,20150624,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001727,20150704,20150716,20150716,893,SUP012,WH_EU,24,22,16.08,385.92,353.76,0,1,0,0
PO0001728,20150722,20150803,20150803,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001729,20150812,20150824,20150824,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001730,20150831,20150912,20150912,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001731,20150923,20151005,20151005,893,SUP012,WH_EU,24,23,16.08,385.92,369.84,0,1,0,0
PO0001732,20151017,20151029,20151029,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001733,20160830,20160911,20160914,893,SUP012,WH_EU,24,23,16.08,385.92,369.84,3,0,0,0
PO0001734,20161012,20161024,20161024,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001735,20161111,20161123,20161123,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001736,20161212,20161224,20161224,893,SUP012,WH_EU,24,24,16.08,385.92,385.92,0,1,1,1
PO0001737,20150225,20150314,20150314,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001738,20150404,20150421,20150421,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001739,20150519,20150605,20150605,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001740,20160405,20160422,20160422,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001741,20160430,20160517,20160517,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001742,20160607,20160624,20160624,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001743,20160710,20160727,20160727,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001744,20160729,20160815,20160815,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001745,20160816,20160902,20160909,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,7,0,1,0
PO0001746,20170306,20170323,20170323,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001747,20170326,20170412,20170412,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001748,20170405,20170422,20170422,897,SUP016,WH_AM,32,32,16.79,537.28,537.28,0,1,1,1
PO0001749,20151029,20151115,20151115,897,SUP016,WH_APAC,22,22,16.79,369.38,369.38,0,1,1,1
PO0001750,20151106,20151123,20151123,897,SUP016,WH_APAC,22,21,16.79,369.38,352.59,0,1,0,0
PO0001751,20151225,20160111,20160111,897,SUP016,WH_APAC,22,22,16.79,369.38,369.38,0,1,1,1
PO0001752,20160111,20160128,20160128,897,SUP016,WH_APAC,22,21,16.79,369.38,352.59,0,1,0,0
PO0001753,20160202,20160219,20160219,897,SUP016,WH_APAC,22,22,16.79,369.38,369.38,0,1,1,1
PO0001754,20160302,20160319,20160319,897,SUP016,WH_APAC,22,21,16.79,369.38,352.59,0,1,0,0
PO0001755,20160326,20160412,20160412,897,SUP016,WH_APAC,22,22,16.79,369.38,369.38,0,1,1,1
PO0001756,20161010,20161027,20161027,897,SUP016,WH_APAC,22,22,16.79,369.38,369.38,0,1,1,1
PO0001757,20161230,20170116,20170116,897,SUP016,WH_APAC,22,21,16.79,369.38,352.59,0,1,0,0
PO0001758,20150620,20150707,20150707,897,SUP016,WH_EU,20,19,16.79,335.8,319.01,0,1,0,0
PO0001759,20150711,20150728,20150728,897,SUP016,WH_EU,20,19,16.79,335.8,319.01,0,1,0,0
PO0001760,20150815,20150901,20150901,897,SUP016,WH_EU,20,20,16.79,335.8,335.8,0,1,1,1
PO0001761,20150829,20150915,20150915,897,SUP016,WH_EU,20,20,16.79,335.8,335.8,0,1,1,1
PO0001762,20151002,20151019,20151019,897,SUP016,WH_EU,20,20,16.79,335.8,335.8,0,1,1,1
PO0001763,20151024,20151110,20151110,897,SUP016,WH_EU,20,20,16.79,335.8,335.8,0,1,1,1
PO0001764,20160926,20161013,20161013,897,SUP016,WH_EU,20,19,16.79,335.8,319.01,0,1,0,0
PO0001765,20161016,20161102,20161102,897,SUP016,WH_EU,20,17,16.79,335.8,285.43,0,1,0,0
PO0001766,20161128,20161215,20161215,897,SUP016,WH_EU,20,20,16.79,335.8,335.8,0,1,1,1
PO0001767,20170104,20170121,20170121,897,SUP016,WH_EU,20,20,16.79,335.8,335.8,0,1,1,1
PO0001768,20150124,20150219,20150220,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,1,0,1,0
PO0001769,20150307,20150402,20150402,905,SUP024,WH_AM,39,34,16.6533,649.48,566.21,0,1,0,0
PO0001770,20150412,20150508,20150508,905,SUP024,WH_AM,39,35,16.6533,649.48,582.87,0,1,0,0
PO0001771,20150517,20150612,20150615,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,3,0,1,0
PO0001772,20160423,20160519,20160519,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,0,1,1,1
PO0001773,20160524,20160619,20160622,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,3,0,1,0
PO0001774,20160617,20160713,20160713,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,0,1,1,1
PO0001775,20170120,20170215,20170216,905,SUP024,WH_AM,39,32,16.6533,649.48,532.91,1,0,0,0
PO0001776,20170210,20170308,20170311,905,SUP024,WH_AM,39,34,16.6533,649.48,566.21,3,0,0,0
PO0001777,20170315,20170410,20170410,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,0,1,1,1
PO0001778,20170412,20170508,20170518,905,SUP024,WH_AM,39,39,16.6533,649.48,649.48,10,0,1,0
PO0001779,20151103,20151129,20151202,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,3,0,1,0
PO0001780,20151125,20151221,20151221,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,0,1,1,1
PO0001781,20151220,20160115,20160123,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,8,0,1,0
PO0001782,20160114,20160209,20160209,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,0,1,1,1
PO0001783,20160221,20160318,20160327,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,9,0,1,0
PO0001784,20160327,20160422,20160429,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,7,0,1,0
PO0001785,20161201,20161227,20161227,905,SUP024,WH_APAC,26,26,16.6533,432.99,432.99,0,1,1,1
PO0001786,20150614,20150710,20150710,905,SUP024,WH_EU,31,25,16.6533,516.25,416.33,0,1,0,0
PO0001787,20150708,20150803,20150803,905,SUP024,WH_EU,31,31,16.6533,516.25,516.25,0,1,1,1
PO0001788,20150811,20150906,20150906,905,SUP024,WH_EU,31,31,16.6533,516.25,516.25,0,1,1,1
PO0001789,20150831,20150926,20150926,905,SUP024,WH_EU,31,31,16.6533,516.25,516.25,0,1,1,1
PO0001790,20151007,20151102,20151102,905,SUP024,WH_EU,31,31,16.6533,516.25,516.25,0,1,1,1
PO0001791,20161005,20161031,20161031,905,SUP024,WH_EU,31,28,16.6533,516.25,466.29,0,1,0,0
PO0001792,20161102,20161128,20161207,905,SUP024,WH_EU,31,28,16.6533,516.25,466.29,9,0,0,0
PO0001793,20161205,20161231,20161231,905,SUP024,WH_EU,31,31,16.6533,516.25,516.25,0,1,1,1
PO0001794,20150117,20150131,20150131,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001795,20150312,20150326,20150326,906,SUP007,WH_AM,30,29,16.175,485.25,469.07,0,1,0,0
PO0001796,20150423,20150507,20150507,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001797,20150514,20150528,20150528,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001798,20150530,20150613,20150613,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001799,20160419,20160503,20160508,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,5,0,1,0
PO0001800,20160518,20160601,20160601,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001801,20160529,20160612,20160612,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001802,20160702,20160716,20160716,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001803,20160803,20160817,20160817,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001804,20161225,20170108,20170108,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001805,20170222,20170308,20170308,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001806,20170330,20170413,20170413,906,SUP007,WH_AM,30,30,16.175,485.25,485.25,0,1,1,1
PO0001807,20151105,20151119,20151119,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001808,20151203,20151217,20151217,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001809,20151219,20160102,20160102,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001810,20160116,20160130,20160130,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001811,20160206,20160220,20160220,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001812,20160223,20160308,20160315,906,SUP007,WH_APAC,19,18,16.175,307.32,291.15,7,0,0,0
PO0001813,20160318,20160401,20160401,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001814,20160827,20160910,20160910,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001815,20161008,20161022,20161022,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,0,1,1,1
PO0001816,20170104,20170118,20170124,906,SUP007,WH_APAC,19,19,16.175,307.32,307.32,6,0,1,0
PO0001817,20150614,20150628,20150628,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001818,20150708,20150722,20150722,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001819,20150813,20150827,20150827,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001820,20150830,20150913,20150913,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001821,20150921,20151005,20151005,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001822,20151019,20151102,20151102,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001823,20160920,20161004,20161004,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001824,20161101,20161115,20161115,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001825,20161118,20161202,20161202,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001826,20161209,20161223,20161223,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001827,20161228,20170111,20170111,906,SUP007,WH_EU,27,27,16.175,436.72,436.72,0,1,1,1
PO0001828,20150115,20150127,20150127,917,SUP012,WH_AM,36,36,14.8433,534.36,534.36,0,1,1,1
PO0001829,20150202,20150214,20150214,917,SUP012,WH_AM,31,31,14.8433,460.14,460.14,0,1,1,1
PO0001830,20150309,20150321,20150321,917,SUP012,WH_AM,32,32,14.8433,474.99,474.99,0,1,1,1
PO0001831,20150402,20150414,20150414,917,SUP012,WH_AM,32,32,14.8433,474.99,474.99,0,1,1,1
PO0001832,20150502,20150514,20150514,917,SUP012,WH_AM,31,31,14.8433,460.14,460.14,0,1,1,1
PO0001833,20150524,20150605,20150605,917,SUP012,WH_AM,31,31,14.8433,460.14,460.14,0,1,1,1
PO0001834,20160422,20160504,20160504,917,SUP012,WH_AM,31,31,14.8433,460.14,460.14,0,1,1,1
PO0001835,20160520,20160601,20160601,917,SUP012,WH_AM,31,31,14.8433,460.14,460.14,0,1,1,1
PO0001836,20160704,20160716,20160716,917,SUP012,WH_AM,31,31,14.8433,460.14,460.14,0,1,1,1
PO0001837,20160718,20160730,20160730,917,SUP012,WH_AM,33,33,14.8433,489.83,489.83,0,1,1,1
PO0001838,20160925,20161007,20161007,917,SUP012,WH_AM,32,32,14.8433,474.99,474.99,0,1,1,1
PO0001839,20170129,20170210,20170210,917,SUP012,WH_AM,33,33,14.8433,489.83,489.83,0,1,1,1
PO0001840,20170310,20170322,20170322,917,SUP012,WH_AM,32,32,14.8433,474.99,474.99,0,1,1,1
PO0001841,20170403,20170415,20170415,917,SUP012,WH_AM,32,32,14.8433,474.99,474.99,0,1,1,1
PO0001842,20151117,20151129,20151129,917,SUP012,WH_APAC,21,20,14.8433,311.71,296.87,0,1,0,0
PO0001843,20151126,20151208,20151208,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,0,1,1,1
PO0001844,20151221,20160102,20160102,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,0,1,1,1
PO0001845,20160120,20160201,20160201,917,SUP012,WH_APAC,21,20,14.8433,311.71,296.87,0,1,0,0
PO0001846,20160205,20160217,20160217,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,0,1,1,1
PO0001847,20160303,20160315,20160315,917,SUP012,WH_APAC,22,21,14.8433,326.55,311.71,0,1,0,0
PO0001848,20160320,20160401,20160401,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,0,1,1,1
PO0001849,20160329,20160410,20160410,917,SUP012,WH_APAC,21,20,14.8433,311.71,296.87,0,1,0,0
PO0001850,20160927,20161009,20161009,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,0,1,1,1
PO0001851,20161121,20161203,20161203,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,0,1,1,1
PO0001852,20170112,20170124,20170203,917,SUP012,WH_APAC,21,21,14.8433,311.71,311.71,10,0,1,0
PO0001853,20150603,20150615,20150615,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001854,20150615,20150627,20150627,917,SUP012,WH_EU,19,18,14.8433,282.02,267.18,0,1,0,0
PO0001855,20150702,20150714,20150714,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001856,20150802,20150814,20150814,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001857,20150827,20150908,20150914,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,6,0,1,0
PO0001858,20151008,20151020,20151020,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001859,20160909,20160921,20160921,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001860,20160924,20161006,20161006,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001861,20161103,20161115,20161115,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001862,20161228,20170109,20170109,917,SUP012,WH_EU,19,19,14.8433,282.02,282.02,0,1,1,1
PO0001863,20150121,20150206,20150206,924,SUP013,WH_AM,31,30,10.7563,333.45,322.69,0,1,0,0
PO0001864,20150226,20150314,20150314,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001865,20150401,20150417,20150417,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001866,20150415,20150501,20150501,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001867,20150529,20150614,20150614,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001868,20160420,20160506,20160506,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001869,20160508,20160524,20160524,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001870,20160601,20160617,20160617,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001871,20160723,20160808,20160808,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001872,20170125,20170210,20170210,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001873,20170221,20170309,20170309,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001874,20170320,20170405,20170405,924,SUP013,WH_AM,31,31,10.7563,333.45,333.45,0,1,1,1
PO0001875,20151120,20151206,20151206,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001876,20151205,20151221,20151221,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001877,20151220,20160105,20160105,924,SUP013,WH_APAC,23,21,10.7563,247.4,225.88,0,1,0,0
PO0001878,20160112,20160128,20160128,924,SUP013,WH_APAC,23,21,10.7563,247.4,225.88,0,1,0,0
PO0001879,20160129,20160214,20160214,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001880,20160217,20160304,20160304,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001881,20160304,20160320,20160320,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001882,20160327,20160412,20160412,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001883,20160912,20160928,20160928,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001884,20161214,20161230,20161230,924,SUP013,WH_APAC,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001885,20150615,20150701,20150708,924,SUP013,WH_EU,23,22,10.7563,247.4,236.64,7,0,0,0
PO0001886,20150709,20150725,20150725,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001887,20150727,20150812,20150812,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001888,20150821,20150906,20150906,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001889,20150921,20151007,20151007,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001890,20151008,20151024,20151024,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001891,20161007,20161023,20161031,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,8,0,1,0
PO0001892,20161025,20161110,20161110,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001893,20170104,20170120,20170120,924,SUP013,WH_EU,23,23,10.7563,247.4,247.4,0,1,1,1
PO0001894,20150129,20150210,20150210,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001895,20150303,20150315,20150315,926,SUP003,WH_AM,29,28,10.3965,301.5,291.1,0,1,0,0
PO0001896,20150318,20150330,20150330,926,SUP003,WH_AM,29,28,10.3965,301.5,291.1,0,1,0,0
PO0001897,20150404,20150416,20150416,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001898,20150505,20150517,20150517,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001899,20160407,20160419,20160419,926,SUP003,WH_AM,29,28,10.3965,301.5,291.1,0,1,0,0
PO0001900,20160420,20160502,20160502,926,SUP003,WH_AM,29,28,10.3965,301.5,291.1,0,1,0,0
PO0001901,20160529,20160610,20160610,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001902,20160705,20160717,20160717,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001903,20160725,20160806,20160806,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001904,20160821,20160902,20160902,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001905,20170227,20170311,20170311,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001906,20170403,20170415,20170415,926,SUP003,WH_AM,29,29,10.3965,301.5,301.5,0,1,1,1
PO0001907,20151109,20151121,20151121,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001908,20151121,20151203,20151203,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001909,20151201,20151213,20151213,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001910,20151222,20160103,20160103,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001911,20160123,20160204,20160204,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001912,20160201,20160213,20160213,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001913,20160225,20160308,20160308,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001914,20160320,20160401,20160401,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001915,20160827,20160908,20160908,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001916,20161113,20161125,20161125,926,SUP003,WH_APAC,20,20,10.3965,207.93,207.93,0,1,1,1
PO0001917,20161221,20170102,20170102,926,SUP003,WH_APAC,20,19,10.3965,207.93,197.53,0,1,0,0
PO0001918,20150619,20150701,20150701,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001919,20150721,20150802,20150802,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001920,20150804,20150816,20150816,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001921,20150828,20150909,20150909,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001922,20150928,20151010,20151010,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001923,20151013,20151025,20151025,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001924,20160828,20160909,20160910,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,1,0,1,0
PO0001925,20160917,20160929,20160929,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001926,20161004,20161016,20161016,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001927,20161027,20161108,20161108,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,0,1,1,1
PO0001928,20161222,20170103,20170110,926,SUP003,WH_EU,24,24,10.3965,249.52,249.52,7,0,1,0
PO0001929,20150129,20150211,20150211,957,SUP004,WH_AM,377,373,199.49,75207.73,74409.77,0,1,0,0
PO0001930,20150226,20150311,20150311,957,SUP004,WH_AM,377,377,199.49,75207.73,75207.73,0,1,1,1
PO0001931,20150329,20150411,20150411,957,SUP004,WH_AM,384,384,199.49,76604.17,76604.17,0,1,1,1
PO0001932,20150426,20150509,20150509,957,SUP004,WH_AM,386,370,199.49,77003.15,73811.3,0,1,0,0
PO0001933,20150527,20150609,20150609,957,SUP004,WH_AM,378,378,199.49,75407.22,75407.22,0,1,1,1
PO0001934,20160428,20160511,20160511,957,SUP004,WH_AM,388,388,199.49,77402.13,77402.13,0,1,1,1
PO0001935,20160528,20160610,20160610,957,SUP004,WH_AM,382,382,199.49,76205.19,76205.19,0,1,1,1
PO0001936,20160625,20160708,20160708,957,SUP004,WH_AM,380,380,199.49,75806.2,75806.2,0,1,1,1
PO0001937,20160725,20160807,20160807,957,SUP004,WH_AM,384,384,199.49,76604.17,76604.17,0,1,1,1
PO0001938,20160824,20160906,20160906,957,SUP004,WH_AM,391,360,199.49,78000.6,71816.4,0,1,0,0
PO0001939,20170206,20170219,20170219,957,SUP004,WH_AM,380,380,199.49,75806.2,75806.2,0,1,1,1
PO0001940,20170304,20170317,20170317,957,SUP004,WH_AM,379,379,199.49,75606.71,75606.71,0,1,1,1
PO0001941,20170401,20170414,20170414,957,SUP004,WH_AM,385,382,199.49,76803.66,76205.19,0,1,0,0
PO0001942,20170429,20170512,20170512,957,SUP004,WH_AM,385,385,199.49,76803.66,76803.66,0,1,1,1
PO0001943,20170528,20170610,20170613,957,SUP004,WH_AM,383,381,199.49,76404.68,76005.7,3,0,0,0
PO0001944,20151104,20151117,20151117,957,SUP004,WH_APAC,168,168,199.49,33514.32,33514.32,0,1,1,1
PO0001945,20151119,20151202,20151202,957,SUP004,WH_APAC,168,168,199.49,33514.32,33514.32,0,1,1,1
PO0001946,20151206,20151219,20151219,957,SUP004,WH_APAC,179,179,199.49,35708.71,35708.71,0,1,1,1
PO0001947,20151224,20160106,20160113,957,SUP004,WH_APAC,178,178,199.49,35509.22,35509.22,7,0,1,0
PO0001948,20160116,20160129,20160129,957,SUP004,WH_APAC,174,174,199.49,34711.26,34711.26,0,1,1,1
PO0001949,20160201,20160214,20160214,957,SUP004,WH_APAC,180,180,199.49,35908.2,35908.2,0,1,1,1
PO0001950,20160218,20160302,20160302,957,SUP004,WH_APAC,178,178,199.49,35509.22,35509.22,0,1,1,1
PO0001951,20160304,20160317,20160317,957,SUP004,WH_APAC,168,168,199.49,33514.32,33514.32,0,1,1,1
PO0001952,20160319,20160401,20160401,957,SUP004,WH_APAC,171,169,199.49,34112.79,33713.81,0,1,0,0
