goods_receipt_id,purchase_order_id,receipt_date_key,product_id,supplier_id,warehouse_id,ordered_quantity,received_quantity,short_quantity,delay_days,is_on_time,is_in_full,is_otif
GR0000960,PO0000960,20170801,671,SUP018,WH_EU,6,6,0,10,0,1,0
GR0000961,PO0000961,20170817,671,SUP018,WH_EU,6,6,0,10,0,1,0
GR0000962,PO0000962,20170829,671,SUP018,WH_EU,6,6,0,0,1,1,1
GR0000963,PO0000963,20170510,677,SUP012,WH_AM,13,13,0,0,1,1,1
GR0000964,PO0000964,20170521,677,SUP012,WH_AM,13,12,1,0,1,0,0
GR0000965,PO0000965,20170528,677,SUP012,WH_AM,13,13,0,0,1,1,1
GR0000966,PO0000966,20170615,677,SUP012,WH_AM,13,13,0,0,1,1,1
GR0000967,PO0000967,20170625,677,SUP012,WH_AM,13,12,1,0,1,0,0
GR0000968,PO0000968,20170712,677,SUP012,WH_EU,15,15,0,5,0,1,0
GR0000969,PO0000969,20170721,677,SUP012,WH_EU,15,15,0,4,0,1,0
GR0000970,PO0000970,20170813,677,SUP012,WH_EU,15,15,0,2,0,1,0
GR0000971,PO0000971,20170817,677,SUP012,WH_EU,15,15,0,0,1,1,1
GR0000972,PO0000972,20170907,677,SUP012,WH_EU,15,15,0,0,1,1,1
GR0000973,PO0000973,20170918,677,SUP012,WH_EU,15,15,0,0,1,1,1
GR0000974,PO0000974,20170508,691,SUP014,WH_AM,9,9,0,0,1,1,1
GR0000975,PO0000975,20170517,691,SUP014,WH_AM,9,9,0,2,0,1,0
GR0000976,PO0000976,20170601,691,SUP014,WH_AM,9,9,0,1,0,1,0
GR0000977,PO0000977,20170610,691,SUP014,WH_AM,9,9,0,0,1,1,1
GR0000978,PO0000978,20170629,691,SUP014,WH_AM,9,9,0,0,1,1,1
GR0000979,PO0000979,20170707,691,SUP014,WH_EU,13,13,0,0,1,1,1
GR0000980,PO0000980,20170804,691,SUP014,WH_EU,13,13,0,4,0,1,0
GR0000981,PO0000981,20170809,691,SUP014,WH_EU,13,13,0,3,0,1,0
GR0000982,PO0000982,20170824,691,SUP014,WH_EU,13,13,0,0,1,1,1
GR0000983,PO0000983,20170907,691,SUP014,WH_EU,13,13,0,0,1,1,1
GR0000984,PO0000984,20170915,691,SUP014,WH_EU,13,13,0,0,1,1,1
GR0000985,PO0000985,20150222,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000986,PO0000986,20150408,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000987,PO0000987,20150428,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000988,PO0000988,20150528,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000989,PO0000989,20160422,703,SUP002,WH_AM,28,27,1,0,1,0,0
GR0000990,PO0000990,20160514,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000991,PO0000991,20160604,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000992,PO0000992,20160703,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000993,PO0000993,20160802,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000994,PO0000994,20160821,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000995,PO0000995,20170201,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000996,PO0000996,20170226,703,SUP002,WH_AM,28,26,2,0,1,0,0
GR0000997,PO0000997,20170321,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000998,PO0000998,20170427,703,SUP002,WH_AM,28,28,0,0,1,1,1
GR0000999,PO0000999,20151117,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001000,PO0001000,20151204,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001001,PO0001001,20151229,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001002,PO0001002,20160120,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001003,PO0001003,20160214,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001004,PO0001004,20160308,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001005,PO0001005,20160326,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001006,PO0001006,20160912,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001007,PO0001007,20161029,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001008,PO0001008,20170127,703,SUP002,WH_APAC,19,19,0,0,1,1,1
GR0001009,PO0001009,20150621,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001010,PO0001010,20150719,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001011,PO0001011,20150725,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001012,PO0001012,20150821,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001013,PO0001013,20150903,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001014,PO0001014,20151013,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001015,PO0001015,20151105,703,SUP002,WH_EU,24,23,1,0,1,0,0
GR0001016,PO0001016,20161004,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001017,PO0001017,20161113,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001018,PO0001018,20161210,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001019,PO0001019,20170110,703,SUP002,WH_EU,24,24,0,0,1,1,1
GR0001020,PO0001020,20170511,705,SUP016,WH_AM,5,5,0,0,1,1,1
GR0001021,PO0001021,20170517,705,SUP016,WH_AM,5,5,0,0,1,1,1
GR0001022,PO0001022,20170615,705,SUP016,WH_AM,5,5,0,0,1,1,1
GR0001023,PO0001023,20170625,705,SUP016,WH_AM,5,5,0,0,1,1,1
GR0001024,PO0001024,20170715,705,SUP016,WH_EU,6,6,0,0,1,1,1
GR0001025,PO0001025,20170723,705,SUP016,WH_EU,6,6,0,0,1,1,1
GR0001026,PO0001026,20170807,705,SUP016,WH_EU,6,6,0,1,0,1,0
GR0001027,PO0001027,20170818,705,SUP016,WH_EU,6,6,0,0,1,1,1
GR0001028,PO0001028,20170909,705,SUP016,WH_EU,6,6,0,0,1,1,1
GR0001029,PO0001029,20170914,705,SUP016,WH_EU,6,6,0,0,1,1,1
GR0001030,PO0001030,20170512,715,SUP014,WH_AM,4,4,0,0,1,1,1
GR0001031,PO0001031,20170529,715,SUP014,WH_AM,4,4,0,10,0,1,0
GR0001032,PO0001032,20170615,715,SUP014,WH_AM,4,4,0,0,1,1,1
GR0001033,PO0001033,20170618,715,SUP014,WH_AM,4,4,0,0,1,1,1
GR0001034,PO0001034,20170712,715,SUP014,WH_EU,6,6,0,0,1,1,1
GR0001035,PO0001035,20170726,715,SUP014,WH_EU,6,6,0,0,1,1,1
GR0001036,PO0001036,20170817,715,SUP014,WH_EU,6,6,0,0,1,1,1
GR0001037,PO0001037,20170820,715,SUP014,WH_EU,6,6,0,0,1,1,1
GR0001038,PO0001038,20170910,715,SUP014,WH_EU,6,6,0,0,1,1,1
GR0001039,PO0001039,20170920,715,SUP014,WH_EU,6,5,1,0,1,0,0
GR0001040,PO0001040,20170509,724,SUP005,WH_AM,12,12,0,0,1,1,1
GR0001041,PO0001041,20170520,724,SUP005,WH_AM,12,12,0,0,1,1,1
GR0001042,PO0001042,20170525,724,SUP005,WH_AM,12,12,0,0,1,1,1
GR0001043,PO0001043,20170614,724,SUP005,WH_AM,12,12,0,0,1,1,1
GR0001044,PO0001044,20170629,724,SUP005,WH_AM,12,11,1,0,1,0,0
GR0001045,PO0001045,20170704,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001046,PO0001046,20170712,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001047,PO0001047,20170720,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001048,PO0001048,20170812,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001049,PO0001049,20170819,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001050,PO0001050,20170912,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001051,PO0001051,20170918,724,SUP005,WH_EU,20,20,0,0,1,1,1
GR0001052,PO0001052,20170507,725,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001053,PO0001053,20170511,725,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001054,PO0001054,20170527,725,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001055,PO0001055,20170612,725,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001056,PO0001056,20170620,725,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001057,PO0001057,20170703,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001058,PO0001058,20170713,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001059,PO0001059,20170722,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001060,PO0001060,20170728,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001061,PO0001061,20170815,725,SUP012,WH_EU,5,5,0,4,0,1,0
GR0001062,PO0001062,20170821,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001063,PO0001063,20170831,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001064,PO0001064,20170922,725,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001065,PO0001065,20150202,728,SUP009,WH_AM,31,26,5,0,1,0,0
GR0001066,PO0001066,20150224,728,SUP009,WH_AM,31,29,2,0,1,0,0
GR0001067,PO0001067,20150316,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001068,PO0001068,20150428,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001069,PO0001069,20150526,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001070,PO0001070,20160423,728,SUP009,WH_AM,31,31,0,8,0,1,0
GR0001071,PO0001071,20160506,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001072,PO0001072,20160519,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001073,PO0001073,20160624,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001074,PO0001074,20160717,728,SUP009,WH_AM,31,30,1,0,1,0,0
GR0001075,PO0001075,20160815,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001076,PO0001076,20170204,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001077,PO0001077,20170225,728,SUP009,WH_AM,31,31,0,0,1,1,1
GR0001078,PO0001078,20170410,728,SUP009,WH_AM,32,32,0,0,1,1,1
GR0001079,PO0001079,20151120,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001080,PO0001080,20151217,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001081,PO0001081,20151225,728,SUP009,WH_APAC,19,18,1,0,1,0,0
GR0001082,PO0001082,20160125,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001083,PO0001083,20160218,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001084,PO0001084,20160310,728,SUP009,WH_APAC,19,19,0,8,0,1,0
GR0001085,PO0001085,20160317,728,SUP009,WH_APAC,19,18,1,0,1,0,0
GR0001086,PO0001086,20160917,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001087,PO0001087,20161113,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001088,PO0001088,20170107,728,SUP009,WH_APAC,19,19,0,0,1,1,1
GR0001089,PO0001089,20150622,728,SUP009,WH_EU,23,23,0,5,0,1,0
GR0001090,PO0001090,20150701,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001091,PO0001091,20150728,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001092,PO0001092,20150822,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001093,PO0001093,20150910,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001094,PO0001094,20150930,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001095,PO0001095,20151024,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001096,PO0001096,20160908,728,SUP009,WH_EU,23,22,1,0,1,0,0
GR0001097,PO0001097,20161003,728,SUP009,WH_EU,23,23,0,0,1,1,1
GR0001098,PO0001098,20161214,728,SUP009,WH_EU,23,21,2,0,1,0,0
GR0001099,PO0001099,20170117,728,SUP009,WH_EU,23,21,2,0,1,0,0
GR0001100,PO0001100,20170526,730,SUP023,WH_AM,18,18,0,0,1,1,1
GR0001101,PO0001101,20170603,730,SUP023,WH_AM,18,18,0,0,1,1,1
GR0001102,PO0001102,20170629,730,SUP023,WH_AM,18,18,0,2,0,1,0
GR0001103,PO0001103,20170715,730,SUP023,WH_AM,18,18,0,5,0,1,0
GR0001104,PO0001104,20170721,730,SUP023,WH_EU,17,17,0,1,0,1,0
GR0001105,PO0001105,20170812,730,SUP023,WH_EU,17,16,1,6,0,0,0
GR0001106,PO0001106,20170908,730,SUP023,WH_EU,17,15,2,0,1,0,0
GR0001107,PO0001107,20170915,730,SUP023,WH_EU,17,17,0,0,1,1,1
GR0001108,PO0001108,20170521,743,SUP018,WH_AM,5,5,0,3,0,1,0
GR0001109,PO0001109,20170526,743,SUP018,WH_AM,5,5,0,0,1,1,1
GR0001110,PO0001110,20170615,743,SUP018,WH_AM,5,5,0,0,1,1,1
GR0001111,PO0001111,20170630,743,SUP018,WH_AM,5,5,0,0,1,1,1
GR0001112,PO0001112,20170709,743,SUP018,WH_EU,6,6,0,0,1,1,1
GR0001113,PO0001113,20170721,743,SUP018,WH_EU,6,6,0,0,1,1,1
GR0001114,PO0001114,20170809,743,SUP018,WH_EU,6,6,0,0,1,1,1
GR0001115,PO0001115,20170826,743,SUP018,WH_EU,6,6,0,0,1,1,1
GR0001116,PO0001116,20170905,743,SUP018,WH_EU,6,6,0,0,1,1,1
GR0001117,PO0001117,20170923,768,SUP001,WH_EU,6,6,0,0,1,1,1
GR0001118,PO0001118,20170927,768,SUP001,WH_EU,6,6,0,0,1,1,1
GR0001119,PO0001119,20171006,768,SUP001,WH_EU,6,6,0,0,1,1,1
GR0001120,PO0001120,20171008,768,SUP001,WH_EU,6,6,0,0,1,1,1
GR0001121,PO0001121,20150303,771,SUP022,WH_AM,42,40,2,0,1,0,0
GR0001122,PO0001122,20150420,771,SUP022,WH_AM,42,39,3,0,1,0,0
GR0001123,PO0001123,20150602,771,SUP022,WH_AM,42,42,0,0,1,1,1
GR0001124,PO0001124,20150625,771,SUP022,WH_AM,42,41,1,0,1,0,0
GR0001125,PO0001125,20160608,771,SUP022,WH_AM,42,42,0,0,1,1,1
GR0001126,PO0001126,20160715,771,SUP022,WH_AM,42,42,0,0,1,1,1
GR0001127,PO0001127,20160829,771,SUP022,WH_AM,42,38,4,0,1,0,0
GR0001128,PO0001128,20170223,771,SUP022,WH_AM,42,41,1,0,1,0,0
GR0001129,PO0001129,20170406,771,SUP022,WH_AM,42,38,4,0,1,0,0
GR0001130,PO0001130,20170507,771,SUP022,WH_AM,42,42,0,0,1,1,1
GR0001131,PO0001131,20151126,771,SUP022,WH_APAC,31,31,0,1,0,1,0
GR0001132,PO0001132,20151224,771,SUP022,WH_APAC,31,31,0,0,1,1,1
GR0001133,PO0001133,20160128,771,SUP022,WH_APAC,31,29,2,6,0,0,0
GR0001134,PO0001134,20160227,771,SUP022,WH_APAC,31,31,0,0,1,1,1
GR0001135,PO0001135,20160321,771,SUP022,WH_APAC,31,31,0,0,1,1,1
GR0001136,PO0001136,20160501,771,SUP022,WH_APAC,31,31,0,9,0,1,0
GR0001137,PO0001137,20161119,771,SUP022,WH_APAC,31,31,0,0,1,1,1
GR0001138,PO0001138,20170202,771,SUP022,WH_APAC,31,31,0,10,0,1,0
GR0001139,PO0001139,20150714,771,SUP022,WH_EU,25,22,3,0,1,0,0
GR0001140,PO0001140,20150821,771,SUP022,WH_EU,25,25,0,7,0,1,0
GR0001141,PO0001141,20150828,771,SUP022,WH_EU,25,25,0,0,1,1,1
GR0001142,PO0001142,20151029,771,SUP022,WH_EU,25,23,2,0,1,0,0
GR0001143,PO0001143,20161021,771,SUP022,WH_EU,25,23,2,0,1,0,0
GR0001144,PO0001144,20161129,771,SUP022,WH_EU,25,25,0,2,0,1,0
GR0001145,PO0001145,20170108,771,SUP022,WH_EU,25,25,0,0,1,1,1
GR0001146,PO0001146,20170526,773,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001147,PO0001147,20170607,773,SUP012,WH_AM,5,5,0,3,0,1,0
GR0001148,PO0001148,20170617,773,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001149,PO0001149,20170620,773,SUP012,WH_AM,5,5,0,0,1,1,1
GR0001150,PO0001150,20170712,773,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001151,PO0001151,20170730,773,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001152,PO0001152,20170827,773,SUP012,WH_EU,5,5,0,10,0,1,0
GR0001153,PO0001153,20170908,773,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001154,PO0001154,20170916,773,SUP012,WH_EU,5,5,0,0,1,1,1
GR0001155,PO0001155,20150209,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001156,PO0001156,20150223,775,SUP002,WH_AM,32,30,2,0,1,0,0
GR0001157,PO0001157,20150325,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001158,PO0001158,20150501,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001159,PO0001159,20150517,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001160,PO0001160,20150606,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001161,PO0001161,20160428,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001162,PO0001162,20160607,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001163,PO0001163,20160713,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001164,PO0001164,20160822,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001165,PO0001165,20170206,775,SUP002,WH_AM,32,32,0,0,1,1,1
GR0001166,PO0001166,20170313,775,SUP002,WH_AM,32,30,2,0,1,0,0
GR0001167,PO0001167,20170413,775,SUP002,WH_AM,33,32,1,0,1,0,0
GR0001168,PO0001168,20151120,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001169,PO0001169,20151130,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001170,PO0001170,20151210,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001171,PO0001171,20160101,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001172,PO0001172,20160203,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001173,PO0001173,20160301,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001174,PO0001174,20160320,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001175,PO0001175,20161011,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001176,PO0001176,20161205,775,SUP002,WH_APAC,20,20,0,0,1,1,1
GR0001177,PO0001177,20161225,775,SUP002,WH_APAC,20,18,2,0,1,0,0
GR0001178,PO0001178,20150618,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001179,PO0001179,20150707,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001180,PO0001180,20150809,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001181,PO0001181,20150828,775,SUP002,WH_EU,20,19,1,0,1,0,0
GR0001182,PO0001182,20150923,775,SUP002,WH_EU,20,19,1,0,1,0,0
GR0001183,PO0001183,20151013,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001184,PO0001184,20161001,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001185,PO0001185,20161108,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001186,PO0001186,20161210,775,SUP002,WH_EU,20,20,0,0,1,1,1
GR0001187,PO0001187,20170116,775,SUP002,WH_EU,20,19,1,0,1,0,0
GR0001188,PO0001188,20170519,777,SUP016,WH_AM,13,13,0,0,1,1,1
GR0001189,PO0001189,20170524,777,SUP016,WH_AM,13,13,0,0,1,1,1
GR0001190,PO0001190,20170611,777,SUP016,WH_AM,13,13,0,0,1,1,1
GR0001191,PO0001191,20170615,777,SUP016,WH_AM,13,13,0,0,1,1,1
GR0001192,PO0001192,20170719,777,SUP016,WH_EU,17,17,0,10,0,1,0
GR0001193,PO0001193,20170722,777,SUP016,WH_EU,17,17,0,0,1,1,1
GR0001194,PO0001194,20170828,777,SUP016,WH_EU,17,17,0,6,0,1,0
GR0001195,PO0001195,20170827,777,SUP016,WH_EU,17,17,0,0,1,1,1
GR0001196,PO0001196,20170922,777,SUP016,WH_EU,17,16,1,0,1,0,0
GR0001197,PO0001197,20170928,777,SUP016,WH_EU,17,17,0,0,1,1,1
GR0001198,PO0001198,20150216,778,SUP023,WH_AM,40,40,0,0,1,1,1
GR0001199,PO0001199,20150406,778,SUP023,WH_AM,40,36,4,9,0,0,0
GR0001200,PO0001200,20150502,778,SUP023,WH_AM,40,40,0,0,1,1,1
GR0001201,PO0001201,20150610,778,SUP023,WH_AM,40,40,0,0,1,1,1
GR0001202,PO0001202,20160607,778,SUP023,WH_AM,40,40,0,9,0,1,0
GR0001203,PO0001203,20160721,778,SUP023,WH_AM,40,38,2,0,1,0,0
GR0001204,PO0001204,20160905,778,SUP023,WH_AM,40,40,0,5,0,1,0
GR0001205,PO0001205,20170301,778,SUP023,WH_AM,40,40,0,0,1,1,1
GR0001206,PO0001206,20170417,778,SUP023,WH_AM,40,40,0,3,0,1,0
GR0001207,PO0001207,20151130,778,SUP023,WH_APAC,26,26,0,0,1,1,1
GR0001208,PO0001208,20151207,778,SUP023,WH_APAC,26,24,2,0,1,0,0
GR0001209,PO0001209,20160114,778,SUP023,WH_APAC,26,26,0,2,0,1,0
GR0001210,PO0001210,20160209,778,SUP023,WH_APAC,26,26,0,0,1,1,1
GR0001211,PO0001211,20160329,778,SUP023,WH_APAC,26,26,0,0,1,1,1
GR0001212,PO0001212,20160415,778,SUP023,WH_APAC,26,24,2,0,1,0,0
GR0001213,PO0001213,20161213,778,SUP023,WH_APAC,26,26,0,0,1,1,1
GR0001214,PO0001214,20150711,778,SUP023,WH_EU,28,25,3,6,0,0,0
GR0001215,PO0001215,20150804,778,SUP023,WH_EU,28,28,0,0,1,1,1
GR0001216,PO0001216,20150910,778,SUP023,WH_EU,28,28,0,0,1,1,1
GR0001217,PO0001217,20151007,778,SUP023,WH_EU,28,28,0,0,1,1,1
GR0001218,PO0001218,20151108,778,SUP023,WH_EU,28,26,2,0,1,0,0
GR0001219,PO0001219,20161027,778,SUP023,WH_EU,28,26,2,0,1,0,0
GR0001220,PO0001220,20161215,778,SUP023,WH_EU,28,26,2,8,0,0,0
GR0001221,PO0001221,20170105,778,SUP023,WH_EU,28,28,0,0,1,1,1
GR0001222,PO0001222,20170511,786,SUP007,WH_AM,5,5,0,0,1,1,1
GR0001223,PO0001223,20170526,786,SUP007,WH_AM,5,5,0,0,1,1,1
GR0001224,PO0001224,20170531,786,SUP007,WH_AM,5,5,0,0,1,1,1
GR0001225,PO0001225,20170620,786,SUP007,WH_AM,5,5,0,0,1,1,1
GR0001226,PO0001226,20170704,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001227,PO0001227,20170719,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001228,PO0001228,20170729,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001229,PO0001229,20170814,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001230,PO0001230,20170824,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001231,PO0001231,20170905,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001232,PO0001232,20170915,786,SUP007,WH_EU,5,5,0,0,1,1,1
GR0001233,PO0001233,20150213,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001234,PO0001234,20150313,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001235,PO0001235,20150406,792,SUP001,WH_AM,27,27,0,0,1,1,1
GR0001236,PO0001236,20150425,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001237,PO0001237,20150522,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001238,PO0001238,20160419,792,SUP001,WH_AM,30,30,0,5,0,1,0
GR0001239,PO0001239,20160512,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001240,PO0001240,20160617,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001241,PO0001241,20160701,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001242,PO0001242,20160801,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001243,PO0001243,20161030,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001244,PO0001244,20170217,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001245,PO0001245,20170315,792,SUP001,WH_AM,31,31,0,0,1,1,1
GR0001246,PO0001246,20170415,792,SUP001,WH_AM,26,26,0,0,1,1,1
GR0001247,PO0001247,20151111,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001248,PO0001248,20151202,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001249,PO0001249,20151220,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001250,PO0001250,20160104,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001251,PO0001251,20160124,792,SUP001,WH_APAC,20,20,0,0,1,1,1
GR0001252,PO0001252,20160204,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001253,PO0001253,20160310,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001254,PO0001254,20160327,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001255,PO0001255,20160912,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001256,PO0001256,20161202,792,SUP001,WH_APAC,17,16,1,0,1,0,0
GR0001257,PO0001257,20170121,792,SUP001,WH_APAC,17,17,0,0,1,1,1
GR0001258,PO0001258,20150715,792,SUP001,WH_EU,21,21,0,4,0,1,0
GR0001259,PO0001259,20150803,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001260,PO0001260,20150825,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001261,PO0001261,20150910,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001262,PO0001262,20151004,792,SUP001,WH_EU,21,21,0,8,0,1,0
GR0001263,PO0001263,20151013,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001264,PO0001264,20160930,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001265,PO0001265,20161023,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001266,PO0001266,20161126,792,SUP001,WH_EU,21,20,1,0,1,0,0
GR0001267,PO0001267,20161203,792,SUP001,WH_EU,21,20,1,0,1,0,0
GR0001268,PO0001268,20161231,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001269,PO0001269,20170124,792,SUP001,WH_EU,21,21,0,0,1,1,1
GR0001270,PO0001270,20150124,793,SUP008,WH_AM,27,27,0,0,1,1,1
GR0001271,PO0001271,20150301,793,SUP008,WH_AM,29,28,1,0,1,0,0
GR0001272,PO0001272,20150328,793,SUP008,WH_AM,28,27,1,0,1,0,0
GR0001273,PO0001273,20150412,793,SUP008,WH_AM,27,27,0,0,1,1,1
GR0001274,PO0001274,20150429,793,SUP008,WH_AM,30,30,0,0,1,1,1
GR0001275,PO0001275,20150517,793,SUP008,WH_AM,28,28,0,0,1,1,1
GR0001276,PO0001276,20160422,793,SUP008,WH_AM,27,27,0,0,1,1,1
GR0001277,PO0001277,20160520,793,SUP008,WH_AM,27,27,0,0,1,1,1
GR0001278,PO0001278,20160629,793,SUP008,WH_AM,27,27,0,0,1,1,1
GR0001279,PO0001279,20160721,793,SUP008,WH_AM,28,28,0,0,1,1,1
GR0001280,PO0001280,20160802,793,SUP008,WH_AM,28,28,0,0,1,1,1
GR0001281,PO0001281,20160823,793,SUP008,WH_AM,27,26,1,0,1,0,0
